transcript_id	gene_symbol
ENST00000437140	NUP42
ENST00000486136	NUP42
ENST00000477844	NUP42
ENST00000548367	NUP42
ENST00000489145	NUP42
ENST00000648537	AC005082
ENST00000413042	AC005082
ENST00000465673	GPNMB
ENST00000492858	GPNMB
ENST00000381990	GPNMB
ENST00000409458	GPNMB
ENST00000647578	GPNMB
ENST00000459927	GPNMB
ENST00000487890	GPNMB
ENST00000474157	GPNMB
ENST00000258733	GPNMB
ENST00000492512	GPNMB
ENST00000479625	GPNMB
ENST00000470994	GPNMB
ENST00000463011	GPNMB
ENST00000478451	GPNMB
ENST00000468723	GPNMB
ENST00000479974	MALSU1
ENST00000287543	MALSU1
ENST00000466681	MALSU1
ENST00000481564	MALSU1
ENST00000476623	MALSU1
ENST00000258729	IGF2BP3
ENST00000619562	IGF2BP3
ENST00000421467	IGF2BP3
ENST00000498363	IGF2BP3
ENST00000467592	IGF2BP3
ENST00000497563	IGF2BP3
ENST00000480547	IGF2BP3
ENST00000495009	IGF2BP3
ENST00000468263	IGF2BP3
ENST00000492771	IGF2BP3
ENST00000479504	IGF2BP3
ENST00000466809	IGF2BP3
ENST00000491719	IGF2BP3
ENST00000465058	IGF2BP3
ENST00000469723	IGF2BP3
ENST00000474105	IGF2BP3
ENST00000476938	IGF2BP3
ENST00000425959	AC021876
ENST00000390962	SNORD65C
ENST00000468005	IGF2BP3
ENST00000516781	RNU7-143P
ENST00000428259	AC079780
ENST00000439199	RPS2P32
ENST00000363977	Y_RNA
ENST00000297071	TRA2A
ENST00000392502	TRA2A
ENST00000538367	TRA2A
ENST00000621813	TRA2A
ENST00000497730	TRA2A
ENST00000475970	TRA2A
ENST00000482395	TRA2A
ENST00000486934	TRA2A
ENST00000494255	TRA2A
ENST00000474586	TRA2A
ENST00000490942	TRA2A
ENST00000448549	TRA2A
ENST00000444025	AC006026
ENST00000416636	CLK2P1
ENST00000307471	CCDC126
ENST00000484553	CCDC126
ENST00000409765	CCDC126
ENST00000448353	CCDC126
ENST00000485233	CCDC126
ENST00000472407	CCDC126
ENST00000410069	CCDC126
ENST00000486109	CCDC126
ENST00000432690	FCF1P1
ENST00000457376	AC006026
ENST00000409192	FAM221A
ENST00000429719	FAM221A
ENST00000462546	FAM221A
ENST00000446234	FAM221A
ENST00000409653	FAM221A
ENST00000409994	FAM221A
ENST00000454029	AC006026
ENST00000344962	FAM221A
ENST00000483090	FAM221A
ENST00000422637	STK31
ENST00000355870	STK31
ENST00000456014	STK31
ENST00000476399	STK31
ENST00000433467	STK31
ENST00000461866	STK31
ENST00000354639	STK31
ENST00000531170	STK31
ENST00000444333	STK31
ENST00000451824	PCMTD1P3
ENST00000405627	STK31
ENST00000528479	STK31
ENST00000529549	STK31
ENST00000478321	STK31
ENST00000458300	TPT1P7
ENST00000412828	AC003087
ENST00000516232	RNA5SP228
ENST00000439839	AC004485
ENST00000407573	NPY
ENST00000242152	NPY
ENST00000405982	NPY
ENST00000662001	AC003044
ENST00000384150	RNU6-1103P
ENST00000432190	MPP6
ENST00000409761	MPP6
ENST000002226440	MPP6
ENST00000396475	MPP6
ENST00000430180	MPP6
ENST00000604488	SUMO2P14
ENST00000426450	MPP6
ENST00000625307	MPP6
ENST00000472674	MPP6
ENST00000464384	MPP6
ENST00000605160	AC005084
ENST00000645220	GSDME
ENST00000342947	GSDME
ENST00000479636	GSDME
ENST00000409970	GSDME
ENST00000419307	GSDME
ENST00000430096	GSDME
ENST00000415480	GSDME
ENST00000446822	GSDME
ENST00000414428	GSDME
ENST00000469133	GSDME
ENST00000559637	GSDME
ENST00000411476	GSDME
ENST00000493723	GSDME
ENST00000473990	GSDME
ENST00000666237	AC003093
ENST00000313367	OSBPL3
ENST00000409863	OSBPL3
ENST00000396431	OSBPL3
ENST00000409452	OSBPL3
ENST00000409759	OSBPL3
ENST00000487020	OSBPL3
ENST00000409555	OSBPL3
ENST00000396429	OSBPL3
ENST00000409069	OSBPL3
ENST00000459987	OSBPL3
ENST00000461835	OSBPL3
ENST00000415162	OSBPL3
ENST00000441059	OSBPL3
ENST00000415952	OSBPL3
ENST00000420809	SNRPCP19
ENST00000305786	CYCS
ENST00000409409	CYCS
ENST00000409764	CYCS
ENST00000413447	CYCS
ENST00000283905	C7orf31
ENST00000409280	C7orf31
ENST00000443822	C7orf31
ENST00000415598	C7orf31
ENST00000444434	C7orf31
ENST00000457229	AC004129
ENST00000417617	AC004129
ENST00000222674	NPVF
ENST00000649460	AC004129
ENST00000365363	U3
ENST00000422363	TSEN15P3
ENST00000414127	AC003985
ENST00000671584	AC003985
ENST00000666558	AC003985
ENST00000662242	AC005100
ENST00000562268	AC005100
ENST00000669800	AC005100
ENST00000668357	AC005100
ENST00000650415	AC005100
ENST00000412197	AC091705
ENST00000656871	AC005165
ENST00000456777	AC005165
ENST00000659793	AC005165
ENST00000446840	AC005165
ENST00000653704	AC005165
ENST00000665149	AC005165
ENST00000652906	AC005165
ENST00000668233	AC005165
ENST00000654115	AC005165
ENST00000658568	AC005165
ENST00000652885	AC005165
ENST00000656897	AC005165
ENST00000653559	AC005165
ENST00000660499	AC005165
ENST00000661813	AC005165
ENST00000659634	AC005165
ENST00000670917	AC005165
ENST00000669861	AC005165
ENST00000665954	AC005165
ENST00000659238	AC005165
ENST00000664945	AC005165
ENST00000662377	AC005165
ENST00000423689	AC005165
ENST00000671106	AC005165
ENST00000661881	AC005165
ENST00000466070	AC005165
ENST00000659273	AC005165
ENST00000666265	AC018706
ENST00000602992	AC010719
ENST00000362215	MIR148A
ENST00000056233	NFE2L3
ENST00000679318	HNRNPA2B1
ENST00000677339	HNRNPA2B1
ENST00000678501	HNRNPA2B1
ENST00000676903	HNRNPA2B1
ENST00000608362	HNRNPA2B1
ENST00000677631	HNRNPA2B1
ENST00000607375	NFE2L3
ENST00000606261	NFE2L3
ENST00000676749	HNRNPA2B1
ENST00000677075	HNRNPA2B1
ENST00000678035	HNRNPA2B1
ENST00000678075	HNRNPA2B1
ENST00000678183	HNRNPA2B1
ENST00000679021	HNRNPA2B1
ENST00000476233	HNRNPA2B1
ENST00000676932	HNRNPA2B1
ENST00000677321	HNRNPA2B1
ENST00000677571	HNRNPA2B1
ENST00000677669	HNRNPA2B1
ENST00000677906	HNRNPA2B1
ENST00000678277	HNRNPA2B1
ENST00000678973	HNRNPA2B1
ENST00000679124	HNRNPA2B1
ENST00000679123	HNRNPA2B1
ENST00000677574	HNRNPA2B1
ENST00000678631	HNRNPA2B1
ENST00000678998	HNRNPA2B1
ENST00000354667	HNRNPA2B1
ENST00000618183	HNRNPA2B1
ENST00000490912	HNRNPA2B1
ENST00000677037	HNRNPA2B1
ENST00000677839	HNRNPA2B1
ENST00000676746	HNRNPA2B1
ENST00000678675	HNRNPA2B1
ENST00000676524	HNRNPA2B1
ENST00000678935	HNRNPA2B1
ENST00000678962	HNRNPA2B1
ENST00000679001	HNRNPA2B1
ENST00000678449	HNRNPA2B1
ENST00000356674	HNRNPA2B1
ENST00000678697	HNRNPA2B1
ENST00000678431	HNRNPA2B1
ENST00000676497	HNRNPA2B1
ENST00000677396	HNRNPA2B1
ENST00000678779	HNRNPA2B1
ENST00000360787	HNRNPA2B1
ENST00000679243	HNRNPA2B1
ENST00000677656	HNRNPA2B1
ENST00000463181	HNRNPA2B1
ENST00000678884	HNRNPA2B1
ENST00000495810	HNRNPA2B1
ENST00000337620	CBX3
ENST00000396386	CBX3
ENST00000456948	CBX3
ENST00000409747	CBX3
ENST00000497498	CBX3
ENST00000481300	CBX3
ENST00000462165	CBX3
ENST00000481057	CBX3
ENST00000650328	AC010677
ENST00000441690	AC010677
ENST00000338523	SNX10
ENST00000446848	SNX10
ENST00000416246	SNX10
ENST00000412416	SNX10
ENST00000396376	SNX10
ENST00000409367	SNX10
ENST00000619420	SNX10
ENST00000409838	SNX10
ENST00000663469	AC004540
ENST00000462993	SNX10
ENST00000656289	AC004540
ENST00000451368	AC004540
ENST00000451264	AC004540
ENST00000439120	AC004540
ENST00000430548	AC004540
ENST00000421862	AC004540
ENST00000449537	AC004540
ENST00000653576	AC004540
ENST00000420774	AC004540
ENST00000668828	AC004540
ENST00000671222	AC004540
ENST00000660902	AC004540
ENST00000659679	AC004540
ENST00000663961	AC004540
ENST00000654666	AC004540
ENST00000657230	AC004540
ENST00000664882	AC004540
ENST00000653790	AC004540
ENST00000661822	AC004540
ENST00000653226	AC004540
ENST00000658860	AC004540
ENST00000663877	AC004540
ENST00000669588	AC004540
ENST00000656424	AC004540
ENST00000653091	AC004540
ENST00000662959	AC004540
ENST00000666369	AC004540
ENST00000448056	AC004540
ENST00000665801	AC004540
ENST00000242109	KIAA0087
ENST00000623092	AC004947
ENST00000667848	AC004947
ENST00000457000	AC004947
ENST00000653682	AC004947
ENST00000654600	AC004947
ENST00000660447	AC004947
ENST00000420912	AC004947
ENST00000430426	AC004947
ENST00000661238	AC004947
ENST00000409974	LINC02860
ENST00000614528	LINC02860
ENST00000345317	SKAP2
ENST00000489977	SKAP2
ENST00000468712	SKAP2
ENST00000495802	SKAP2
ENST00000432747	SKAP2
ENST00000490456	SKAP2
ENST00000497511	SKAP2
ENST00000481204	SKAP2
ENST00000487720	SKAP2
ENST00000441433	RPL7AP38
ENST00000417997	HMGB3P20
ENST00000425942	TPM3P4
ENST00000396362	NHP2P2
ENST00000643460	HOXA1
ENST00000355633	HOXA1
ENST00000495032	HOTAIRM1
ENST00000434063	HOTAIRM1
ENST00000622675	AC004079
ENST00000429611	HOTAIRM1
ENST00000425358	HOTAIRM1
ENST00000428939	HOTAIRM1
ENST00000616712	AC004079
ENST00000593300	HOTAIRM1
ENST00000619974	AC004079
ENST00000617934	AC004079
ENST00000619311	AC004079
ENST00000222718	HOXA2
ENST00000612779	HOXA2
ENST00000396352	HOXA3
ENST00000612286	HOXA3
ENST00000317201	HOXA3
ENST00000518088	HOXA-AS2
ENST00000658768	HOXA-AS2
ENST00000669815	HOXA-AS2
ENST00000522788	HOXA3
ENST00000522456	HOXA3
ENST00000521401	HOXA3
ENST00000522193	HOXA-AS2
ENST00000517635	HOXA-AS2
ENST00000518046	HOXA-AS2
ENST00000593438	HOXA-AS2
ENST00000523364	HOXA-AS2
ENST00000517550	HOXA-AS2
ENST00000517641	HOXA-AS2
ENST00000521159	HOXA-AS2
ENST00000521687	HOXA-AS2
ENST00000524048	HOXA-AS2
ENST00000518451	HOXA3
ENST00000610970	HOXA4
ENST000003600460	HOXA4
ENST00000428284	HOXA4
ENST00000511914	HOXA4
ENST00000467897	AC004080
ENST00000518848	HOXA-AS3
ENST00000521197	HOXA-AS3
ENST00000222726	HOXA5
ENST00000520854	HOXA5
ENST00000222728	HOXA6
ENST00000521478	HOXA6
ENST00000518947	HOXA-AS3
ENST00000498652	AC004080
ENST00000521231	HOXA-AS3
ENST00000524304	HOXA-AS3
ENST00000242159	HOXA7
ENST00000523796	HOXA7
ENST00000519842	HOXA7
ENST00000602610	AC004080
ENST00000343483	HOXA9
ENST00000497089	HOXA9
ENST00000487384	HOXA9
ENST00000396345	HOXA9
ENST00000470747	AC004080
ENST00000673744	HOXA9
ENST00000673917	HOXA9
ENST00000465941	HOXA9
ENST00000489695	HOXA9
ENST00000519694	HOXA10-AS
ENST00000519935	HOXA10-AS
ENST00000523790	HOXA10-AS
ENST00000384852	MIR196B
ENST00000613671	HOXA10
ENST00000283921	HOXA10
ENST00000396344	HOXA10
ENST00000524368	HOXA10
ENST00000521421	HOXA10
ENST00000519593	HOXA10
ENST00000006015	HOXA11
ENST00000517402	HOXA11
ENST00000520360	HOXA11-AS
ENST00000647851	HOXA11-AS
ENST00000522863	HOXA11-AS
ENST00000647680	HOXA11-AS
ENST00000522674	HOXA11-AS
ENST00000648491	HOXA11-AS
ENST00000648499	HOXA11-AS
ENST00000613939	AC004080
ENST00000520395	HOXA11-AS
ENST00000615604	AC0040804
ENST00000650141	HOXA11-AS
ENST00000613383	AC004080
ENST00000523331	AC004080
ENST00000620901	AC0040802
ENST00000620211	AC0040805
ENST00000479766	HOXA11-AS
ENST00000620092	AC0040803
ENST00000518136	HOXA13
ENST00000649031	HOXA13
ENST00000421733	HOTTIP
ENST00000605136	HOTTIP
ENST00000472494	HOTTIP
ENST00000620415	AC004080
ENST00000616633	AC0040806
ENST00000521028	HOTTIP
ENST00000619957	AC0040800
ENST00000618195	AC0040801
ENST00000656679	AC0040807
ENST00000523608	AC004080
ENST00000517726	EVX1-AS
ENST00000519050	EVX1-AS
ENST00000519218	EVX1-AS
ENST00000222761	EVX1
ENST00000496902	EVX1
ENST00000580535	EVX1
ENST00000518886	EVX1
ENST00000446039	RPL35P4
ENST00000446472	HNRNPA1P73
ENST00000664129	AC004009
ENST00000656126	AC004009
ENST00000412413	AC004009
ENST00000624160	AC004009
ENST00000623016	AC004009
ENST00000453115	EIF4HP1
ENST00000423961	PSMC1P2
ENST00000450406	AC073150
ENST00000265395	HIBADH
ENST00000428288	HIBADH
ENST00000425715	HIBADH
ENST00000665298	AC007130
ENST00000496814	HIBADH
ENST00000441955	TAX1BP1-AS1
ENST00000418691	TAX1BP1
ENST00000543117	TAX1BP1
ENST00000422800	TAX1BP1
ENST000002653930	TAX1BP1
ENST00000433216	TAX1BP1
ENST00000409980	TAX1BP1
ENST00000416801	TAX1BP1
ENST00000490455	TAX1BP1
ENST00000396319	TAX1BP1
ENST00000494033	TAX1BP1
ENST00000457186	TAX1BP1
ENST00000488564	TAX1BP1
ENST00000460059	TAX1BP1
ENST00000427814	JAZF1
ENST000002839280	JAZF1
ENST00000649905	JAZF1
ENST00000466516	JAZF1
ENST00000430432	JAZF1
ENST00000447620	JAZF1
ENST00000452993	JAZF1
ENST00000420835	JAZF1
ENST00000671499	AC004549
ENST00000454041	JAZF1
ENST00000383896	RNU6-979P
ENST00000455963	JAZF1-AS1
ENST00000436758	JAZF1-AS1
ENST00000444500	JAZF1-AS1
ENST00000657365	JAZF1-AS1
ENST00000482002	PPIAP80
ENST00000396299	CREB5
ENST00000469531	CREB5
ENST00000478078	CREB5
ENST00000482692	CREB5
ENST00000424599	CREB5
ENST00000357727	CREB5
ENST00000396300	CREB5
ENST00000409603	CREB5
ENST00000461921	CREB5
ENST00000426500	CREB5
ENST00000454851	AC005105
ENST00000396298	CREB5
ENST00000468391	CREB5
ENST00000484383	CREB5
ENST00000468813	CREB5
ENST00000498316	CREB5
ENST00000539664	TRIL
ENST00000436594	AC005013
ENST00000609389	AC005162
ENST00000670619	AC005162
ENST00000411479	AC005162
ENST000002653940	CPVL
ENST00000396276	CPVL
ENST00000432534	CPVL
ENST00000455893	CPVL
ENST00000409850	CPVL
ENST00000609495	AC005162
ENST00000608972	AC005162
ENST00000448959	CPVL
ENST00000458405	CPVL
ENST00000447426	CPVL
ENST00000416513	CPVL-AS1
ENST00000488891	CPVL
ENST00000449801	CPVL
ENST00000455544	CPVL
ENST00000437527	CPVL
ENST00000582692	AC005232
ENST00000644824	AC004593
ENST00000578605	AC004593
ENST00000606897	AC005232
ENST00000443025	AC005232
ENST00000588769	AC005232
ENST00000423511	AC004593
ENST00000439384	CHN2
ENST00000461824	CHN2
ENST00000474070	CHN2
ENST00000470261	CHN2
ENST00000642619	AC004593
ENST000002227921	CHN2
ENST00000409350	CHN2
ENST00000495789	CHN2
ENST00000409964	CHN2
ENST00000446246	CHN2-AS1
ENST00000427230	NANOGP4
ENST00000409922	CHN2
ENST00000412536	CHN2
ENST00000478128	CHN2
ENST00000482820	CHN2
ENST00000483081	CHN2
ENST00000491856	CHN2
ENST00000446446	CHN2
ENST00000412711	CHN2
ENST00000467441	CHN2
ENST00000493906	CHN2
ENST00000421775	CHN2
ENST00000439711	CHN2
ENST00000409041	CHN2
ENST00000424025	CHN2
ENST00000410098	CHN2
ENST00000433720	CHN2
ENST00000447171	AC007255
ENST00000450540	AC007255
ENST00000604053	GTF3C6P3
ENST00000319694	PRR15
ENST00000450427	PRR15
ENST00000442865	ZNRF2P2
ENST00000445144	TMSB4XP3
ENST00000414296	DPY19L2P3
ENST00000426767	ZNRF2P2
ENST00000390735	MIR550A3
ENST00000602965	DPY19L2P3
ENST00000454624	ZNRF2P2
ENST00000602980	DPY19L2P3
ENST00000409123	WIPF3
ENST00000242140	WIPF3
ENST00000459368	AC004912
ENST00000426154	SCRN1
ENST000002420590	SCRN1
ENST00000425819	SCRN1
ENST00000409497	SCRN1
ENST00000434476	SCRN1
ENST00000421434	SCRN1
ENST00000494620	SCRN1
ENST00000438497	SCRN1
ENST00000409570	SCRN1
ENST00000631335	SCRN1
ENST00000419103	FKBP14-AS1
ENST00000422239	FKBP14-AS1
ENST000002228030	FKBP14
ENST00000419018	FKBP14
ENST00000412494	FKBP14
ENST00000479939	FKBP14
ENST00000483799	PLEKHA8
ENST00000622102	PLEKHA8
ENST000002586791	PLEKHA8
ENST00000649443	PLEKHA8
ENST00000449726	PLEKHA8
ENST00000396257	PLEKHA8
ENST00000396259	PLEKHA8
ENST00000440706	PLEKHA8
ENST00000498106	PLEKHA8
ENST00000433088	AC007285
ENST00000636807	AC007036
ENST00000666446	AC007036
ENST000003244533	MTURN
ENST00000409688	MTURN
ENST00000434060	MTURN
ENST00000415934	AC007036
ENST00000324489	MTURN
ENST00000511893	AC007036
ENST00000425758	RPS27P16
ENST00000430537	AC007036
ENST00000323037	ZNRF2
ENST00000459998	ZNRF2
ENST00000385037	MIR550A1
ENST00000637270	MIR550B1
ENST00000442800	AC006978
ENST00000496846	AC006978
ENST00000628121	LINC01176
ENST00000414621	LINC01176
ENST00000653239	LINC01176
ENST00000222823	NOD1
ENST00000434755	NOD1
ENST00000489614	NOD1
ENST00000608195	AC006027
ENST00000467706	NOD1
ENST00000413433	NOD1
ENST00000411552	NOD1
ENST00000419799	NOD1
ENST00000419601	NOD1
ENST00000275428	GGCT
ENST00000440082	GGCT
ENST000000053740	GGCT
ENST00000409144	GGCT
ENST00000426081	GGCT
ENST00000447901	GGCT
ENST00000409390	GGCT
ENST00000598361	AC005154
ENST00000409436	GGCT
ENST00000434399	GARS1-DT
ENST00000578293	GARS1-DT
ENST00000626245	GARS1-DT
ENST00000419639	AC005154
ENST00000580902	GARS1-DT
ENST00000583191	AC005154
ENST00000631229	GARS1-DT
ENST00000626902	GARS1-DT
ENST00000438110	AC005154
ENST00000625565	GARS1-DT
ENST00000440438	GARS1-DT
ENST00000355837	GARS1-DT
ENST00000426529	GARS1-DT
ENST00000579437	AC005154
ENST00000582838	GARS1-DT
ENST00000578245	GARS1-DT
ENST00000578572	GARS1-DT
ENST00000577889	GARS1-DT
ENST00000584621	GARS1-DT
ENST00000656284	GARS1-DT
ENST00000660767	GARS1-DT
ENST00000582145	GARS1-DT
ENST00000663031	GARS1-DT
ENST00000584199	GARS1-DT
ENST00000667338	GARS1-DT
ENST00000614950	GARS1-DT
ENST00000584108	GARS1-DT
ENST00000621272	GARS1-DT
ENST00000581794	GARS1-DT
ENST00000581665	GARS1-DT
ENST00000663944	GARS1-DT
ENST00000579024	GARS1-DT
ENST00000663462	GARS1-DT
ENST00000584372	GARS1-DT
ENST00000582733	GARS1-DT
ENST00000667129	GARS1-DT
ENST00000584023	GARS1-DT
ENST00000579174	GARS1-DT
ENST00000580440	GARS1-DT
ENST00000454922	GARS1-DT
ENST00000667137	GARS1-DT
ENST00000657049	GARS1-DT
ENST00000578994	GARS1-DT
ENST00000583664	GARS1-DT
ENST00000582549	GARS1-DT
ENST00000675051	GARS1
ENST00000656943	GARS1-DT
ENST00000674807	GARS1
ENST00000675529	GARS1
ENST00000674643	GARS1
ENST00000470392	GARS1
ENST00000675810	GARS1
ENST00000676088	GARS1
ENST00000676210	GARS1
ENST00000485784	GARS1
ENST00000674815	GARS1
ENST00000676403	GARS1
ENST00000478124	GARS1
ENST00000454308	GARS1
ENST00000676140	GARS1
ENST00000675859	GARS1
ENST00000389266	GARS1
ENST00000674616	GARS1
ENST00000674737	GARS1
ENST00000675651	GARS1
ENST00000675693	GARS1
ENST00000676259	GARS1
ENST00000674969	GARS1
ENST00000676164	GARS1
ENST00000675886	GARS1
ENST00000444666	GARS1
ENST00000675587	GARS1
ENST00000674851	GARS1
ENST00000675863	GARS1
ENST00000675025	GARS1
ENST00000674734	GARS1
ENST00000484093	GARS1
ENST00000465748	GARS1
ENST00000496643	GARS1
ENST00000471646	CRHR2
ENST00000506074	CRHR2
ENST00000341843	CRHR2
ENST00000452278	CRHR2
ENST00000348438	CRHR2
ENST00000423776	CRHR2
ENST00000445981	CRHR2
ENST00000462882	CRHR2
ENST00000484180	INMT
ENST00000461246	INMT
ENST00000425261	AC006022
ENST00000013222	INMT
ENST00000409539	INMT
ENST00000458257	INMT-MINDY4
ENST00000451002	INMT-MINDY4
ENST00000265299	MINDY4
ENST00000494187	MINDY4
ENST00000440376	AC004691
ENST00000509504	AC004691
ENST00000409881	MINDY4
ENST00000652696	AQP1
ENST000003118131	AQP1
ENST00000652692	AQP1
ENST00000482461	AQP1
ENST00000441328	AQP1
ENST00000409899	AQP1
ENST00000409611	AQP1
ENST00000651610	AQP1
ENST00000466427	GHRHR
ENST00000326139	GHRHR
ENST00000396227	GHRHR
ENST00000409904	GHRHR
ENST00000409316	GHRHR
ENST00000337750	GHRHR
ENST00000489974	GHRHR
ENST00000611037	GHRHR
ENST00000461424	GHRHR
ENST00000461390	GHRHR
ENST00000463164	GHRHR
ENST00000473133	GHRHR
ENST00000304166	ADCYAP1R1
ENST00000614107	ADCYAP1R1
ENST00000409363	ADCYAP1R1
ENST00000431811	ADCYAP1R1
ENST00000396211	ADCYAP1R1
ENST00000409489	ADCYAP1R1
ENST00000436116	ADCYAP1R1
ENST00000438721	AC006466
ENST00000658525	AC006398
ENST00000603598	AC006380
ENST00000297142	NEUROD6
ENST00000433356	AC005090
ENST00000615280	ITPRID1
ENST00000409717	ITPRID1
ENST00000456011	ITPRID1
ENST00000319386	ITPRID1
ENST00000407970	ITPRID1
ENST00000482748	ITPRID1
ENST00000451887	ITPRID1
ENST00000454513	ITPRID1
ENST00000409210	ITPRID1
ENST00000471139	ITPRID1
ENST00000463693	ITPRID1
ENST00000409146	PPP1R17
ENST00000342032	PPP1R17
ENST00000498609	PPP1R17
ENST00000396191	PDE1C
ENST000003214532	PDE1C
ENST00000396193	PDE1C
ENST00000396184	PDE1C
ENST00000479980	PDE1C
ENST00000396182	PDE1C
ENST00000478736	PDE1C
ENST00000482681	PDE1C
ENST00000464881	PDE1C
ENST00000396189	PDE1C
ENST00000424553	SNX2P2
ENST00000495221	PDE1C
ENST00000672256	PDE1C
ENST00000645498	AC018637
ENST00000435950	AC018641
ENST00000435239	SLC25A5P5
ENST00000450169	LSM5
ENST00000409909	LSM5
ENST00000409292	LSM5
ENST00000468872	LSM5
ENST00000410044	LSM5
ENST00000409987	LSM5
ENST00000223084	LSM5
ENST00000409782	LSM5
ENST00000409952	LSM5
ENST00000480956	LSM5
ENST00000485228	AVL9
ENST00000318709	AVL9
ENST00000459629	AVL9
ENST00000409301	AVL9
ENST00000640103	AVL9
ENST00000446718	AVL9
ENST00000470500	AVL9
ENST00000467779	AVL9
ENST00000497020	AVL9
ENST00000417811	DPY19L1P1
ENST00000441407	ZNRF2P1
ENST00000650302	ZNRF2P1
ENST00000384841	MIR550A2
ENST00000637473	MIR550B2
ENST00000609151	AC018645
ENST00000628855	LINC00997
ENST00000505003	AC018645
ENST00000516190	AC018645
ENST00000426647	DPY19L1P2
ENST00000608314	AC018648
ENST00000304056	KBTBD2
ENST00000621876	KBTBD2
ENST00000485611	KBTBD2
ENST00000477129	KBTBD2
ENST00000452926	KBTBD2
ENST00000453627	KBTBD2
ENST00000423022	KBTBD2
ENST00000424468	KBTBD2
ENST00000450133	RP9P
ENST00000381639	RP9P
ENST00000438811	AC083863
ENST00000538336	FKBP9
ENST00000469202	FKBP9
ENST00000494374	FKBP9
ENST00000242209	FKBP9
ENST00000464334	FKBP9
ENST00000485309	FKBP9
ENST00000472007	FKBP9
ENST00000489038	FKBP9
ENST00000418354	FKBP9
ENST00000490776	FKBP9
ENST00000463443	FKBP9
ENST00000468510	FKBP9
ENST00000475220	FKBP9
ENST00000517012	RNU6-388P
ENST00000471066	FKBP9
ENST00000381626	NT5C3A
ENST00000405342	NT5C3A
ENST00000643244	NT5C3A
ENST00000610140	NT5C3A
ENST00000456458	NT5C3A
ENST00000409467	NT5C3A
ENST00000473083	NT5C3A
ENST00000409787	NT5C3A
ENST00000461851	NT5C3A
ENST00000464840	NT5C3A
ENST00000449201	NT5C3A
ENST00000497542	NT5C3A
ENST00000431518	RPS29P14
ENST00000482644	RN7SL505P
ENST00000297157	RP9
ENST00000448915	RP9
ENST00000474370	RP9
ENST00000492391	RP9
ENST00000672717	BBS9
ENST00000416825	AC074338
ENST00000432983	BBS9
ENST00000673462	BBS9
ENST00000673230	BBS9
ENST00000671890	BBS9
ENST00000350941	BBS9
ENST00000355070	BBS9
ENST00000396127	BBS9
ENST00000671871	BBS9
ENST00000673431	BBS9
ENST00000465037	BBS9
ENST00000672973	BBS9
ENST00000433714	BBS9
ENST00000671963	BBS9
ENST000002420671	BBS9
ENST00000482941	BBS9
ENST00000673219	BBS9
ENST00000673056	BBS9
ENST00000671952	BBS9
ENST00000425508	BBS9
ENST00000442858	BBS9
ENST00000672453	BBS9
ENST00000410809	RNA5SP229
ENST00000427493	AC007312
ENST00000434373	BBS9
ENST00000627264	BBS9
ENST00000423599	AC006195
ENST00000496029	BBS9
ENST00000495426	BBS9
ENST00000489708	BBS9
ENST00000498189	BBS9
ENST00000672758	BBS9
ENST00000311067	AC008080
ENST00000455149	AC008080
ENST00000668729	AC008080
ENST00000420185	AC008080
ENST00000656190	AC008080
ENST00000663253	AC008080
ENST00000669134	AC008080
ENST00000440034	AC008080
ENST00000440074	AC008080
ENST00000436222	BMPER
ENST00000448280	BMPER
ENST00000297161	BMPER
ENST00000496609	BMPER
ENST00000648229	BMPER
ENST00000648618	BMPER
ENST00000444773	BMPER
ENST00000650544	BMPER
ENST00000649002	BMPER
ENST00000648392	BMPER
ENST00000649409	BMPER
ENST00000648848	BMPER
ENST00000648305	BMPER
ENST00000647656	BMPER
ENST00000648445	BMPER
ENST00000650206	BMPER
ENST00000650350	BMPER
ENST00000648856	BMPER
