#name	geneName
ENST00000482946.1	ZNF76
ENST00000402490.1	Z97832.1
ENST00000479226.1	ZNF76
ENST00000498555.1	ZNF76
ENST00000316637.7	DEF6
ENST00000444278.2	DEF6
ENST00000468102.1	DEF6
ENST00000360694.8	PPARD
ENST00000418635.6	PPARD
ENST00000448077.6	PPARD
ENST00000337400.6	PPARD
ENST00000311565.4	PPARD
ENST00000436521.2	MKRN6P
ENST00000229769.3	FANCE
ENST00000648059.1	FANCE
ENST00000322203.7	RPL10A
ENST00000467020.5	RPL10A
ENST00000490335.4	RPL10A
ENST00000464112.5	RPL10A
ENST00000478340.2	RPL10A
ENST00000619751.1	MIR7111
ENST00000402886.9	TEAD3
ENST00000338863.13	TEAD3
ENST00000639578.3	TEAD3
ENST00000322263.8	TULP1
ENST00000229771.11	TULP1
ENST00000614066.4	TULP1
ENST00000495781.1	TULP1
ENST00000496434.5	TULP1
ENST00000373892.4	TULP1
ENST00000428978.1	TULP1
ENST00000448446.2	TULP1
ENST00000664260.1	AL033519.4
ENST00000658088.1	AL033519.4
ENST00000450618.1	AL033519.4
ENST00000403958.1	AL033519.3
ENST00000539068.5	FKBP5
ENST00000536438.5	FKBP5
ENST00000357266.9	FKBP5
ENST00000542713.1	FKBP5
ENST00000407266.1	AL033519.2
ENST00000659695.1	AL033519.5
ENST00000391277.1	AL033519.1
ENST00000583739.1	MIR5690
ENST00000452048.1	AL157823.2
ENST00000373869.7	ARMC12
ENST00000373866.4	ARMC12
ENST00000288065.6	ARMC12
ENST00000471400.1	ARMC12
ENST00000403727.1	AL157823.1
ENST00000481904.5	CLPSL2
ENST00000403376.4	CLPSL2
ENST00000360454.6	CLPSL2
ENST00000467122.1	CLPSL2
ENST00000373861.6	CLPSL1
ENST00000428710.1	CLPSL1
ENST00000622413.2	CLPS
ENST00000259938.7	CLPS
ENST00000616014.3	CLPS
ENST00000651132.1	LHFPL5
ENST00000651994.1	LHFPL5
ENST00000360215.3	LHFPL5
ENST00000651676.1	LHFPL5
ENST00000652718.1	LHFPL5
ENST00000496656.2	LHFPL5
ENST00000373825.7	SRPK1
ENST00000361690.7	SRPK1
ENST00000346162.10	SRPK1
ENST00000423325.6	SRPK1
ENST00000505885.1	SRPK1
ENST00000507292.1	SRPK1
ENST00000502969.1	SRPK1
ENST00000510290.5	SRPK1
ENST00000373821.6	SRPK1
ENST00000508473.5	SRPK1
ENST00000512445.5	SRPK1
ENST00000513367.1	SRPK1
ENST00000507909.1	SRPK1
ENST00000490799.6	SLC26A8
ENST00000466805.5	SLC26A8
ENST00000394602.6	SLC26A8
ENST00000355574.6	SLC26A8
ENST00000465492.1	SLC26A8
ENST00000486155.1	SLC26A8
ENST00000605269.1	DPRXP2
ENST00000649782.1	DPRXP2
ENST00000469847.5	SLC26A8
ENST00000480663.1	SLC26A8
ENST00000622903.4	MAPK14
ENST00000229795.7	MAPK14
ENST00000468133.5	MAPK14
ENST00000229794.9	MAPK14
ENST00000491957.5	MAPK14
ENST00000496250.5	MAPK14
ENST00000310795.8	MAPK14
ENST00000474429.5	MAPK14
ENST00000472333.1	MAPK14
ENST00000490379.1	MAPK14
ENST00000453556.1	Z95152.1
ENST00000476951.5	MAPK13
ENST00000373766.9	MAPK13
ENST00000211287.9	MAPK13
ENST00000373759.1	MAPK13
ENST00000490334.1	MAPK13
ENST00000526611.5	Z84485.1
ENST00000499560.2	Z84485.1
ENST00000660917.1	Z84485.1
ENST00000357641.10	BRPF3
ENST00000339717.11	BRPF3
ENST00000449261.6	BRPF3
ENST00000534694.5	BRPF3
ENST00000446974.1	BRPF3
ENST00000454960.1	BRPF3
ENST00000532330.5	BRPF3
ENST00000534400.5	BRPF3
ENST00000441123.1	BRPF3
ENST00000527657.1	BRPF3
ENST00000532538.1	BRPF3
ENST00000441730.2	BRPF3
ENST00000312917.9	PNPLA1
ENST00000388715.7	PNPLA1
ENST00000394571.3	PNPLA1
ENST00000457797.5	PNPLA1
ENST00000636260.1	PNPLA1
ENST00000437635.3	BNIP5
ENST00000339796.9	ETV7
ENST00000627426.2	ETV7
ENST00000340181.9	ETV7
ENST00000373737.8	ETV7
ENST00000373738.4	ETV7
ENST00000538992.3	ETV7
ENST00000615781.4	ETV7
ENST00000620358.4	ETV7
ENST00000411643.1	ETV7-AS1
ENST00000454782.3	PXT1
ENST00000619547.1	PXT1
ENST00000612718.1	ETV7-AS1
ENST00000536244.5	KCTD20
ENST00000373731.7	KCTD20
ENST00000483557.5	KCTD20
ENST00000443316.2	KCTD20
ENST00000498267.5	KCTD20
ENST00000474988.5	KCTD20
ENST00000481911.5	KCTD20
ENST00000449081.6	KCTD20
ENST00000265344.8	KCTD20
ENST00000460983.1	KCTD20
ENST00000481857.3	RN7SL502P
ENST00000229812.8	STK38
ENST00000483066.3	RN7SL748P
ENST00000613941.4	SRSF3
ENST00000373715.11	SRSF3
ENST00000620242.1	SRSF3
ENST00000339436.11	SRSF3
ENST00000477442.6	SRSF3
ENST00000620941.1	SRSF3
ENST00000620389.1	SRSF3
ENST00000614136.1	SRSF3
ENST00000584674.1	MIR3925
ENST00000459274.1	RNU1-88P
ENST00000516055.1	Y_RNA
ENST00000629595.1	PANDAR
ENST00000454686.1	LAP3P2
ENST00000615513.4	CDKN1A
ENST00000448526.6	CDKN1A
ENST00000459970.1	CDKN1A
ENST00000643333.1	DINOL
ENST00000405375.5	CDKN1A
ENST00000244741.10	CDKN1A
ENST00000373711.3	CDKN1A
ENST00000478800.1	CDKN1A
ENST00000462537.3	CDKN1A
ENST00000612677.6	RAB44
ENST00000494644.1	Z85996.1
ENST00000459703.5	CPNE5
ENST00000244751.7	CPNE5
ENST00000393189.2	CPNE5
ENST00000493411.2	CPNE5
ENST00000633929.1	CPNE5
ENST00000634222.1	CPNE5
ENST00000633136.1	CPNE5
ENST00000650432.1	Z85996.2
ENST00000633280.1	CPNE5
ENST00000657649.1	Z85996.3
ENST00000483552.1	PPIL1
ENST00000373699.6	PPIL1
ENST00000359359.6	C6orf89
ENST00000355190.7	C6orf89
ENST00000373685.1	C6orf89
ENST00000480824.7	C6orf89
ENST00000427609.2	AL122034.1
ENST00000647861.1	PI16
ENST00000611814.4	PI16
ENST00000373674.4	PI16
ENST00000491324.1	PI16
ENST00000373616.9	MTCH1
ENST00000373627.9	MTCH1
ENST00000471737.1	MTCH1
ENST00000418541.6	MTCH1
ENST00000460219.2	MTCH1
ENST00000492754.1	MTCH1
ENST00000489356.1	FGD2
ENST00000497659.5	FGD2
ENST00000373535.6	FGD2
ENST00000274963.13	FGD2
ENST00000459781.5	FGD2
ENST00000487975.5	FGD2
ENST00000464083.5	FGD2
ENST00000494343.5	FGD2
ENST00000470273.5	FGD2
ENST00000493635.1	FGD2
ENST00000487920.1	FGD2
ENST00000620597.2	COX6A1P2
ENST00000424565.2	RPL12P2
ENST00000373509.6	PIM1
ENST00000468243.5	PIM1
ENST00000479509.1	PIM1
ENST00000651039.1	TMEM217
ENST00000652495.1	TMEM217
ENST00000650973.1	TMEM217
ENST00000336655.7	TMEM217
ENST00000650812.1	AL353579.1
ENST00000497775.1	AL353579.1
ENST00000356757.7	TMEM217
ENST00000478262.2	AL353579.1
ENST00000652218.1	TMEM217
ENST00000650809.1	TMEM217
ENST00000652386.1	TMEM217
ENST00000651722.1	TMEM217
ENST00000652639.1	TMEM217
ENST00000357219.4	TMEM217
ENST00000482580.2	TMEM217
ENST00000373491.3	TBC1D22B
ENST00000614561.1	AL096712.1
ENST00000658561.1	AL096712.2
ENST00000656557.1	AL096712.2
ENST00000494320.5	RNF8
ENST00000373479.9	RNF8
ENST00000229866.10	RNF8
ENST00000487950.1	RNF8
ENST00000479516.1	RNF8
ENST00000469316.5	RNF8
ENST00000469731.5	RNF8
ENST00000481561.3	RN7SL273P
ENST00000498460.1	RNF8
ENST00000471097.1	CMTR1
ENST00000455891.5	CMTR1
ENST00000373451.9	CMTR1
ENST00000493656.1	CMTR1
ENST00000475364.1	CMTR1
ENST00000457419.1	CMTR1
ENST00000373408.4	CCDC167
ENST00000570443.2	LINC02520
ENST00000445172.1	AL353597.2
ENST00000414875.2	AL353597.1
ENST00000656831.1	AL353597.1
ENST00000434901.2	AL353597.2
ENST00000579627.1	MIR4462
ENST00000624365.1	AL353597.3
ENST00000434837.8	MDGA1
ENST00000650466.1	MDGA1
ENST00000373401.2	MDGA1
ENST00000505425.5	MDGA1
ENST00000503419.1	MDGA1
ENST00000418178.2	MDGA1
ENST00000502298.1	MDGA1
ENST00000510077.1	MDGA1
ENST00000478143.2	MDGA1
ENST00000515437.5	MDGA1
ENST00000508399.1	MDGA1
ENST00000415890.1	AL121574.1
ENST00000287218.9	ZFAND3
ENST00000373391.6	ZFAND3
ENST00000474522.5	ZFAND3
ENST00000496478.2	RN7SL285P
ENST00000363727.1	RNVU1-33
ENST00000373389.5	ZFAND3
ENST00000405398.1	AL589655.1
ENST00000469208.1	ZFAND3
ENST00000440482.2	ZFAND3
ENST00000463847.1	ZFAND3
ENST00000314100.10	BTBD9
ENST00000481247.6	BTBD9
ENST00000649492.1	BTBD9
ENST00000328403.10	BTBD9
ENST00000419706.6	BTBD9
ENST00000363836.1	AL033518.1
ENST00000412822.1	BTBD9-AS1
ENST00000363068.1	Y_RNA
ENST00000408958.5	BTBD9
ENST00000403056.2	BTBD9
ENST00000404701.1	AL079341.1
ENST00000497373.1	BTBD9
ENST00000498633.1	BTBD9
ENST00000373365.5	GLO1
ENST00000470973.1	GLO1
ENST00000439844.2	AL391415.1
ENST00000327475.11	DNAH8
ENST00000373278.8	DNAH8
ENST00000449981.6	DNAH8
ENST00000359357.7	DNAH8
ENST00000468411.3	RN7SL465P
ENST00000404462.1	AL035555.2
ENST00000391284.1	AL035555.1
ENST00000394393.3	DNAH8
ENST00000418399.5	DNAH8-AS1
ENST00000416948.1	DNAH8-AS1
ENST00000407768.1	AL034345.1
ENST00000453417.1	DNAH8-AS1
ENST00000490892.1	AL035690.1
ENST00000373256.5	GLP1R
ENST00000229903.5	SAYSD1
ENST00000373249.5	SAYSD1
ENST00000405487.1	ANKRD18EP
ENST00000481599.1	SAYSD1
ENST00000359534.4	KCNK5
ENST00000373231.9	KCNK17
ENST00000453413.2	KCNK17
ENST00000503878.1	KCNK17
ENST00000373229.9	KCNK16
ENST00000425054.6	KCNK16
ENST00000507712.5	KCNK16
ENST00000373227.8	KCNK16
ENST00000437525.3	KCNK16
ENST00000458470.5	KIF6
ENST00000287152.12	KIF6
ENST00000394362.5	KIF6
ENST00000229913.9	KIF6
ENST00000538893.5	KIF6
ENST00000305491.5	AL136087.1
ENST00000422443.2	E2F4P1
ENST00000441975.2	KIF6
ENST00000517181.1	RNU1-54P
ENST00000482238.5	KIF6
ENST00000465719.1	KIF6
ENST00000633794.1	DAAM2
ENST00000494405.2	DAAM2
ENST00000491083.2	DAAM2
ENST00000274867.9	DAAM2
ENST00000475489.5	DAAM2
ENST00000538976.5	DAAM2
ENST00000398904.6	DAAM2
ENST00000632210.1	AL592158.1
ENST00000405961.3	DAAM2
ENST00000632657.1	DAAM2
ENST00000607675.1	DAAM2-AS1
ENST00000607215.1	DAAM2-AS1
ENST00000631498.1	DAAM2
ENST00000496787.1	DAAM2
ENST00000606829.1	DAAM2-AS1
ENST00000430595.5	DAAM2-AS1
ENST00000420293.1	DAAM2-AS1
ENST00000437947.1	DAAM2-AS1
ENST00000373181.8	MOCS1
ENST00000645522.1	MOCS1
ENST00000340692.10	MOCS1
ENST00000373188.6	MOCS1
ENST00000373195.7	MOCS1
ENST00000425303.6	MOCS1
ENST00000432280.2	MOCS1
ENST00000473742.1	MOCS1
ENST00000487924.1	MOCS1
ENST00000649703.1	TUBBP9
ENST00000325612.5	FO393411.1
ENST00000405234.1	TUBBP9
ENST00000444731.1	AL139275.2
ENST00000451810.3	TDRG1
ENST00000660989.1	TDRG1
ENST00000448559.5	TDRG1
ENST00000373171.2	LINC00951
ENST00000447315.1	AL139275.1
ENST00000655318.1	TDRG1
ENST00000671430.1	TDRG1
ENST00000652779.1	TDRG1
ENST00000653048.1	TDRG1
ENST00000448433.6	TDRG1
ENST00000665631.1	TDRG1
ENST00000665433.1	TDRG1
ENST00000660693.1	TDRG1
ENST00000670828.1	TDRG1
ENST00000664585.1	TDRG1
ENST00000654292.1	TDRG1
ENST00000373170.2	TDRG1
ENST00000338305.7	LRFN2
ENST00000516958.1	RNU6-250P
ENST00000414505.1	AL359475.1
ENST00000648418.1	AL033380.1
ENST00000659707.1	AL033380.1
ENST00000442781.1	AL033380.1
ENST00000438818.1	AL583854.1
ENST00000244565.8	UNC5CL
ENST00000373164.1	UNC5CL
ENST00000470102.1	UNC5CL
ENST00000482853.5	OARD1
ENST00000373161.6	TSPO2
ENST00000373158.6	TSPO2
ENST00000470917.1	TSPO2
ENST00000244669.2	APOBEC2
ENST00000424266.7	OARD1
ENST00000479950.5	OARD1
ENST00000463088.5	OARD1
ENST00000373154.6	OARD1
ENST00000628419.2	OARD1
ENST00000480585.5	OARD1
ENST00000482515.5	OARD1
ENST00000464633.5	OARD1
ENST00000468811.5	OARD1
ENST00000486443.5	OARD1
ENST00000488238.5	OARD1
ENST00000465893.1	OARD1
ENST00000469104.5	OARD1
ENST00000471367.1	OARD1
ENST00000467234.1	OARD1
ENST00000341376.10	NFYA
ENST00000353205.5	NFYA
ENST00000662845.1	AL031778.1
ENST00000457653.8	ADCY10P1
ENST00000567255.2	ADCY10P1
ENST00000435541.2	ADCY10P1
ENST00000373127.8	TREML1
ENST00000426005.6	TREML1
ENST00000437044.2	TREML1
ENST00000590581.1	TREML1
ENST00000373122.8	TREM2
ENST00000338469.3	TREM2
ENST00000373113.8	TREM2
ENST00000483722.2	TREML2
ENST00000564680.5	TREML3P
ENST00000457327.2	TREML3P
ENST00000448827.6	TREML4
ENST00000341495.7	TREML4
ENST00000461240.1	TREML4
ENST00000390874.1	RNA5SP207
ENST00000421694.1	TREML5P
ENST00000614532.1	AL391903.2
ENST00000612158.1	AL391903.3
ENST00000589614.5	TREM1
ENST00000407513.1	AL391903.1
ENST00000244709.9	TREM1
ENST00000334475.10	TREM1
ENST00000589695.1	TREM1
ENST00000591620.1	TREM1
ENST00000589882.1	TREM1
ENST00000586287.1	TREM1
ENST00000384018.1	RNU6-643P
ENST00000422246.1	AL672212.1
ENST00000373089.10	NCR2
ENST00000373083.8	NCR2
ENST00000373086.3	NCR2
ENST00000625120.1	AL136967.1
ENST00000623968.1	AL136967.2
ENST00000440194.1	FOXP4-AS1
ENST00000660223.1	LINC01276
ENST00000652969.1	LINC01276
ENST00000416951.5	LINC01276
ENST00000448211.1	LINC01276
ENST00000414386.5	FOXP4-AS1
ENST00000454812.1	FOXP4-AS1
ENST00000439386.1	FOXP4-AS1
ENST00000432751.1	FOXP4-AS1
ENST00000307972.9	FOXP4
ENST00000373063.7	FOXP4
ENST00000409208.5	FOXP4
ENST00000373057.7	FOXP4
ENST00000451305.1	FOXP4
ENST00000670130.1	FOXP4
ENST00000578353.1	MIR4641
ENST00000432027.5	MDFI
ENST00000419164.6	MDFI
ENST00000373051.6	MDFI
ENST00000441667.5	MDFI
ENST00000230321.11	MDFI
ENST00000373050.8	MDFI
ENST00000446650.1	MDFI
ENST00000435476.1	MDFI
ENST00000471092.1	MDFI
ENST00000443470.1	NPM1P51
ENST00000406563.7	TFEB
ENST00000343317.11	TFEB
ENST00000419574.6	TFEB
ENST00000445214.2	TFEB
ENST00000416140.6	TFEB
ENST00000419396.6	TFEB
ENST00000678831.1	TFEB
ENST00000424495.2	TFEB
ENST00000420312.6	TFEB
ENST00000403298.9	TFEB
ENST00000230323.8	TFEB
ENST00000677531.1	TFEB
ENST00000373033.6	TFEB
ENST00000358871.6	TFEB
ENST00000679217.1	TFEB
ENST00000678871.1	TFEB
ENST00000394283.5	TFEB
ENST00000679237.1	TFEB
ENST00000494822.1	TFEB
ENST00000438967.1	AL035588.1
ENST00000373025.7	PGC
ENST00000356667.8	PGC
ENST00000425343.6	PGC
ENST00000415707.1	PGC
ENST00000593368.1	AL365205.4
ENST00000259748.6	FRS3
ENST00000373018.7	FRS3
ENST00000426290.1	FRS3
ENST00000422888.5	FRS3
ENST00000466420.1	FRS3
ENST00000456057.5	AL365205.1
ENST00000487182.5	AL365205.1
ENST00000458694.6	PRICKLE4
ENST00000335515.10	AL365205.1
ENST00000359201.6	PRICKLE4
ENST00000394259.5	PRICKLE4
ENST00000394260.2	PRICKLE4
ENST00000463606.1	PRICKLE4
ENST00000483200.2	PRICKLE4
ENST00000398884.7	TOMM6
ENST00000398881.4	TOMM6
ENST00000394253.7	USP49
ENST00000594586.1	AL365205.3
ENST00000373010.5	USP49
ENST00000448078.1	USP49
ENST00000373006.5	USP49
ENST00000423567.1	USP49
ENST00000384250.1	AL365205.2
ENST00000417465.1	AL160163.1
ENST00000265350.9	MED20
ENST00000467535.5	MED20
ENST00000482361.1	MED20
ENST00000409312.5	MED20
ENST00000394251.2	MED20
ENST00000409060.1	MED20
ENST00000434077.1	MED20
ENST00000384641.1	Y_RNA
ENST00000230340.9	BYSL
ENST00000494032.1	BYSL
ENST00000489290.1	BYSL
ENST00000475702.1	BYSL
ENST00000372996.2	BYSL
ENST00000616010.4	CCND3
ENST00000511642.5	CCND3
ENST00000372991.9	CCND3
ENST00000372987.8	CCND3
ENST00000415497.6	CCND3
ENST00000372988.8	CCND3
ENST00000414200.6	CCND3
ENST00000510503.5	CCND3
ENST00000511686.5	CCND3
ENST00000512426.5	CCND3
ENST00000513956.5	CCND3
ENST00000506555.5	CCND3
ENST00000508143.5	CCND3
ENST00000505064.1	CCND3
ENST00000510058.1	CCND3
ENST00000505672.5	CCND3
ENST00000511161.5	CCND3
ENST00000505884.5	CCND3
ENST00000514382.5	CCND3
ENST00000502771.1	CCND3
ENST00000514588.1	CCND3
ENST00000512381.1	CCND3
ENST00000384148.1	RNU6-761P
ENST00000412701.1	AL513008.1
ENST00000612455.1	CCND3
ENST00000372978.7	TAF8
ENST00000494547.5	TAF8
ENST00000456846.6	TAF8
ENST00000372982.8	TAF8
ENST00000472818.5	TAF8
ENST00000372977.8	TAF8
ENST00000486070.1	TAF8
ENST00000482926.1	TAF8
ENST00000465926.5	TAF8
ENST00000482432.1	TAF8
ENST00000562471.2	AL512274.1
ENST00000341865.9	C6orf132
ENST00000356542.5	C6orf132
ENST00000372963.3	AL096814.1
ENST00000418175.6	AL096814.2
ENST00000654459.1	GUCA1A
ENST00000623004.1	AL096814.1
ENST00000659095.1	AL096814.2
ENST00000394237.6	AL096814.2
ENST00000372958.1	GUCA1A
ENST00000679182.1	GUCA1A
ENST00000230361.4	GUCA1B
ENST00000053468.4	MRPS10
ENST00000541110.5	TRERF1
ENST00000372922.8	TRERF1
ENST00000372917.8	TRERF1
ENST00000340840.6	TRERF1
ENST00000354325.2	TRERF1
ENST00000464297.1	AL591473.1
ENST00000372899.6	UBR2
ENST00000372901.2	UBR2
ENST00000372903.6	UBR2
ENST00000384121.1	RNU6-890P
ENST00000230381.7	PRPH2
ENST00000417255.1	ATP6V0CP3
ENST00000372876.2	TBCC
ENST00000614467.4	BICRAL
ENST00000314073.9	BICRAL
ENST00000394168.1	BICRAL
ENST00000493763.7	RPL7L1
ENST00000483998.6	RPL7L1
ENST00000397415.7	RPL7L1
ENST00000304734.9	RPL7L1
ENST00000487619.1	RPL7L1
ENST00000492836.1	RPL7L1
ENST00000497417.1	RPL7L1
ENST00000602561.1	RPL7L1
ENST00000462348.1	RPL7L1
ENST00000459829.1	RPL7L1
ENST00000408925.4	C6orf226
ENST00000670952.1	AL035587.3
ENST00000441198.4	PTCRA
ENST00000446507.5	PTCRA
ENST00000616441.2	PTCRA
ENST00000304672.6	PTCRA
ENST00000667155.1	AL035587.2
ENST00000394142.7	CNPY3
ENST00000372836.5	CNPY3
ENST00000450671.1	AL035587.1
ENST00000607218.1	AL035587.1
ENST00000326586.6	RPL24P4
ENST00000372808.4	GNMT
ENST00000304611.13	PEX6
ENST00000244546.4	PEX6
ENST00000394110.7	PPP2R5D
ENST00000472118.5	PPP2R5D
ENST00000485511.6	PPP2R5D
ENST00000230402.10	PPP2R5D
ENST00000461010.5	PPP2R5D
ENST00000470467.5	PPP2R5D
ENST00000676174.1	PPP2R5D
ENST00000467447.1	PPP2R5D
ENST00000482315.1	PPP2R5D
ENST00000486843.1	PPP2R5D
ENST00000642555.1	MEA1
ENST00000244711.4	MEA1
ENST00000643776.1	MEA1
ENST00000642748.1	MEA1
ENST00000645375.1	MEA1
ENST00000645410.1	MEA1
ENST00000244670.12	KLHDC3
ENST00000326974.9	KLHDC3
ENST00000332245.9	KLHDC3
ENST00000244496.6	RRP36
ENST00000607394.1	RRP36
ENST00000607555.1	RRP36
ENST00000607790.1	AL136304.1
ENST00000481783.3	RN7SL403P
ENST00000265348.9	CUL7
ENST00000535468.1	CUL7
ENST00000674112.1	CUL7
ENST00000674134.1	CUL7
ENST00000674100.1	CUL7
ENST00000673725.1	CUL7
ENST00000673753.1	CUL7
ENST00000467906.5	KLC4
ENST00000478630.1	CUL7
ENST00000673761.1	AL355385.2
ENST00000388752.8	MRPL2
ENST00000485654.1	MRPL2
ENST00000230413.9	MRPL2
ENST00000489623.1	MRPL2
ENST00000470667.5	MRPL2
ENST00000491898.5	MRPL2
ENST00000480286.1	MRPL2
ENST00000487429.1	MRPL2
ENST00000468957.1	MRPL2
ENST00000453940.6	KLC4
ENST00000347162.10	KLC4
ENST00000479632.5	KLC4
ENST00000470728.5	KLC4
ENST00000458460.6	KLC4
ENST00000259708.7	KLC4
ENST00000472792.1	KLC4
ENST00000479388.5	KLC4
ENST00000460283.1	KLC4
ENST00000481499.5	KLC4
ENST00000394056.6	KLC4
ENST00000481888.1	KLC4
ENST00000472172.1	KLC4
ENST00000468114.1	KLC4
ENST00000469987.1	KLC4
ENST00000463063.1	KLC4
ENST00000463168.1	KLC4
ENST00000486439.1	KLC4
ENST00000606123.1	AL355385.1
ENST00000476760.1	PTK7
ENST00000230419.9	PTK7
ENST00000470019.5	PTK7
ENST00000471863.5	PTK7
ENST00000230418.8	PTK7
ENST00000345201.6	PTK7
ENST00000349241.6	PTK7
ENST00000352931.6	PTK7
ENST00000487673.5	PTK7
ENST00000481273.5	PTK7
ENST00000481946.5	PTK7
ENST00000490710.1	PTK7
ENST00000489707.5	PTK7
ENST00000470471.1	PTK7
ENST00000493339.1	PTK7
ENST00000461100.5	PTK7
ENST00000494146.5	PTK7
ENST00000497957.1	PTK7
ENST00000473339.1	PTK7
ENST00000461389.1	PTK7
ENST00000265354.6	SRF
ENST00000451399.5	CUL9
ENST00000515773.5	CUL9
ENST00000372647.6	CUL9
ENST00000252050.9	CUL9
ENST00000510282.1	CUL9
ENST00000515344.1	CUL9
ENST00000512408.2	CUL9
ENST00000504485.5	CUL9
ENST00000502719.5	CUL9
ENST00000505172.5	CUL9
ENST00000502937.5	CUL9
ENST00000513904.1	CUL9
ENST00000508656.1	CUL9
ENST00000500590.1	AL133375.1
ENST00000506830.5	CUL9
ENST00000512423.1	CUL9
ENST00000503766.5	CUL9
ENST00000505405.1	CUL9
ENST00000504647.1	CUL9
ENST00000230431.11	DNPH1
ENST00000509253.5	DNPH1
ENST00000393987.2	DNPH1
ENST00000505042.1	DNPH1
ENST00000259750.9	TTBK1
ENST00000304139.6	TTBK1
ENST00000480882.5	SLC22A7
ENST00000487175.5	SLC22A7
ENST00000451757.5	SLC22A7
ENST00000372585.10	SLC22A7
ENST00000449231.5	SLC22A7
ENST00000498232.1	SLC22A7
ENST00000372589.7	SLC22A7
ENST00000372574.7	SLC22A7
ENST00000416431.5	CRIP3
ENST00000436107.1	SLC22A7
ENST00000372569.8	CRIP3
ENST00000451294.5	CRIP3
ENST00000477866.1	CRIP3
ENST00000274990.4	CRIP3
ENST00000487744.1	CRIP3
ENST00000607252.5	ZNF318
ENST00000485819.1	CRIP3
ENST00000406185.1	RPL12P47
ENST00000605935.5	ZNF318
ENST00000406943.1	AL583834.1
ENST00000606599.1	ZNF318
ENST00000361428.3	ZNF318
ENST00000314255.4	RPS2P28
ENST00000428602.1	AL590383.1
ENST00000657856.1	AL359813.1
ENST00000653299.1	AL359813.2
ENST00000372515.8	ABCC10
ENST00000372530.9	ABCC10
ENST00000502549.1	ABCC10
ENST00000443426.2	ABCC10
ENST00000244533.7	ABCC10
ENST00000610307.1	MIR6780B
ENST00000463024.1	ABCC10
ENST00000469856.1	ABCC10
ENST00000372512.2	ABCC10
ENST00000437104.3	ABCC10
ENST00000505344.1	ABCC10
ENST00000430324.5	DLK2
ENST00000372488.8	DLK2
ENST00000372485.5	DLK2
ENST00000357338.3	DLK2
ENST00000384348.1	RNU6-1113P
ENST00000372444.6	TJAP1
ENST00000372445.9	TJAP1
ENST00000436109.6	TJAP1
ENST00000372454.6	TJAP1
ENST00000442878.6	TJAP1
ENST00000259751.5	TJAP1
ENST00000372449.5	TJAP1
ENST00000372452.5	TJAP1
ENST00000438588.6	TJAP1
ENST00000483640.5	TJAP1
ENST00000612912.4	TJAP1
ENST00000478173.5	TJAP1
ENST00000459851.5	TJAP1
ENST00000490050.1	TJAP1
ENST00000454762.1	TJAP1
ENST00000372441.1	LRRC73
ENST00000428025.6	POLR1C
ENST00000646188.1	POLR1C
ENST00000372422.7	YIPF3
ENST00000510102.5	YIPF3
ENST00000506469.5	YIPF3
ENST00000490447.6	YIPF3
ENST00000503147.1	YIPF3
ENST00000503972.5	YIPF3
ENST00000514627.5	YIPF3
ENST00000460547.6	YIPF3
ENST00000512713.5	YIPF3
ENST00000455768.6	YIPF3
ENST00000416380.6	YIPF3
ENST00000372417.1	YIPF3
ENST00000500090.2	YIPF3
ENST00000488966.1	YIPF3
ENST00000502714.1	YIPF3
ENST00000511831.1	YIPF3
ENST00000460903.2	YIPF3
ENST00000481352.6	POLR1C
ENST00000512472.5	POLR1C
ENST00000372344.6	POLR1C
ENST00000642195.1	POLR1C
ENST00000643799.1	POLR1C
ENST00000304004.7	POLR1C
ENST00000646700.1	POLR1C
ENST00000646433.1	POLR1C
ENST00000607635.2	POLR1C
ENST00000645141.1	POLR1C
ENST00000488601.6	POLR1C
ENST00000643341.1	POLR1C
ENST00000423780.1	POLR1C
ENST00000455605.2	POLR1C
ENST00000607571.1	AL355802.3
ENST00000265351.12	XPO5
ENST00000455854.2	XPO5
ENST00000488195.6	XPO5
ENST00000486936.2	XPO5
ENST00000455285.2	XPO5
ENST00000450462.6	XPO5
ENST00000398835.7	XPO5
ENST00000612911.1	XPO5
ENST00000402069.1	AL355802.1
ENST00000516409.1	AL355802.2
ENST00000513451.1	XPO5
ENST00000496341.6	XPO5
ENST00000424378.2	XPO5
ENST00000398799.2	XPO5
ENST00000372236.9	POLH
ENST00000372226.1	POLH
ENST00000443535.1	POLH
ENST00000417591.1	POLH-AS1
ENST00000496137.5	GTPBP2
ENST00000307114.11	GTPBP2
ENST00000419497.5	GTPBP2
ENST00000432918.5	GTPBP2
ENST00000476510.5	GTPBP2
ENST00000307126.10	GTPBP2
ENST00000459959.1	GTPBP2
ENST00000442748.5	GTPBP2
ENST00000480263.1	GTPBP2
ENST00000452781.1	GTPBP2
ENST00000451025.6	MAD2L1BP
ENST00000372171.5	MAD2L1BP
ENST00000508232.1	MAD2L1BP
ENST00000372163.5	RSPH9
ENST00000372165.8	RSPH9
ENST00000372133.8	MRPS18A
ENST00000372116.5	MRPS18A
ENST00000427312.1	MRPS18A
ENST00000406079.1	AL136131.1
ENST00000424283.1	AL136131.2
ENST00000476772.5	VEGFA
ENST00000372067.8	VEGFA
ENST00000672860.2	VEGFA
ENST00000607600.1	AL136131.3
ENST00000324450.11	VEGFA
ENST00000417285.7	VEGFA
